game_date,player_name,first_pitch_result,final_event,is_hit,is_walk,is_homerun,is_strikeout
2024-06-04,"Alvarez, Yordan",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Candelario, Jeimer",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Burger, Jake",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Flores, Wilmer",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Steer, Spencer",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Vientos, Mark",Ball,sac_fly,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Walker, Christian",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Norby, Connor",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Arraez, Luis",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Langeliers, Shea",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Pasquantino, Vinnie",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Burger, Jake",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Keith, Colt",Strike,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Schuemann, Max",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Lowe, Brandon",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Seager, Corey",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Carlson, Dylan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Iglesias, Jose",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Hoskins, Rhys",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Merrill, Jackson",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Gurriel Jr., Lourdes",Strike,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Turang, Brice",Ball,fielders_choice_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Blackmon, Charlie",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Díaz, Yandy",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Vaughn, Andrew",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Taylor, Chris",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Joe, Connor",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Larnach, Trevor",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Senzel, Nick",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Bellinger, Cody",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Benson, Will",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Loftin, Nick",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Judge, Aaron",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Maile, Luke",Strike,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Rutschman, Adley",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"McMahon, Ryan",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Henderson, Gunnar",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Ohtani, Shohei",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Robert Jr., Luis",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Semien, Marcus",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Rojas, Josh",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Ortiz, Joey",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Senzel, Nick",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Ward, Taylor",Strike,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Reynolds, Bryan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Ruiz, Keibert",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Verdugo, Alex",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Davis, J.D.",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Suwinski, Jack",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Amaya, Miguel",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Hamilton, David",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Winn, Masyn",Strike,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Fry, David",Strike,field_error,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Meneses, Joey",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Freeman, Freddie",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Sheets, Gavin",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Arcia, Orlando",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Colás, Oscar",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Alonso, Pete",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Taylor, Chris",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Greene, Riley",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Pasquantino, Vinnie",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"O'Hoppe, Logan",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Riley, Austin",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Ramos, Heliot",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Winn, Masyn",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Adames, Willy",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"De La Cruz, Bryan",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Andujar, Miguel",Ball,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Estrada, Thairo",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Wisdom, Patrick",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Alonso, Pete",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Rojas, Josh",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Realmuto, J.T.",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Frelick, Sal",Ball,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Hampson, Garrett",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Gorman, Nolan",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Refsnyder, Rob",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Grossman, Robbie",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Bichette, Bo",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Meneses, Joey",Strike,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Chisholm Jr., Jazz",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Keith, Colt",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Rutschman, Adley",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Bruján, Vidal",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Correa, Carlos",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Andujar, Miguel",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Ramírez, José",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Bailey, Patrick",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Suzuki, Seiya",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Miranda, Jose",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Alvarez, Yordan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Machado, Manny",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Santander, Anthony",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Herrera, Iván",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Stowers, Kyle",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Carlson, Dylan",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Peña, Jeremy",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Canha, Mark",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"De La Cruz, Elly",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Siri, Jose",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Bailey, Patrick",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Bregman, Alex",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Taveras, Leody",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Jansen, Danny",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Westbrook, Jamie",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Neto, Zach",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Torres, Gleyber",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Marte, Starling",Ball,triple,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Marte, Ketel",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Lewis, Royce",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Alexander, Blaze",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Newman, Kevin",Strike,sac_bunt,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Judge, Aaron",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Stott, Bryson",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Ramírez, Harold",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Altuve, Jose",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Tovar, Ezequiel",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Freeman, Tyler",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Suzuki, Seiya",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Jackson, Alex",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"García, Adolis",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Lee, Korey",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Davis, Henry",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"McCann, James",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Yelich, Christian",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Vaughn, Andrew",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Soler, Jorge",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Turang, Brice",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Sosa, Edmundo",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Peralta, David",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Witt Jr., Bobby",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Sosa, Edmundo",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Tatis Jr., Fernando",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"DeJong, Paul",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Bader, Harrison",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Cowser, Colton",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Arozarena, Randy",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Candelario, Jeimer",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Crawford, J.P.",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Jansen, Danny",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Rojas, Miguel",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Vázquez, Christian",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Anderson, Tim",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Moreno, Gabriel",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Schwarber, Kyle",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Schneider, Davis",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Devers, Rafael",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Giménez, Andrés",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Rooker, Brent",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Rizzo, Anthony",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Brown, Seth",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Norby, Connor",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Contreras, William",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"De La Cruz, Elly",Strike,sac_bunt,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Witt Jr., Bobby",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Bregman, Alex",Ball,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Thomas, Lane",Ball,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Taveras, Leody",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Toro, Abraham",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Goodman, Hunter",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Rojas, Miguel",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Carpenter, Matt",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Soto, Juan",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Dahl, David",Ball,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Rengifo, Luis",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Wong, Connor",Ball,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Kirk, Alejandro",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Clement, Ernie",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"McCarthy, Jake",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Harris II, Michael",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Lux, Gavin",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Henderson, Gunnar",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Bleday, JJ",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Sheets, Gavin",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Valdez, Enmanuel",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Thomas, Lane",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Sosa, Lenyn",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Schneemann, Daniel",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Moore, Dylan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Ohtani, Shohei",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Conforto, Michael",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Rojas, Johan",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Vientos, Mark",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Rosario, Amed",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Olivares, Edward",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Tatis Jr., Fernando",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Mountcastle, Ryan",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Hays, Austin",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Alexander, Blaze",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Castellanos, Nick",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Soto, Juan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Refsnyder, Rob",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"McCutchen, Andrew",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Garcia, Maikel",Strike,grounded_into_double_play,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Díaz, Yandy",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Contreras, William",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Perkins, Blake",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Schanuel, Nolan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Blackmon, Charlie",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Canha, Mark",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Estrada, Thairo",Strike,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Hoerner, Nico",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Jackson, Alex",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Schneider, Davis",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Brennan, Will",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Lindor, Francisco",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Alvarez, Yordan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Correa, Carlos",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Julks, Corey",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Toro, Abraham",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Lux, Gavin",Ball,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Kim, Ha-Seong",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Henderson, Gunnar",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Reynolds, Bryan",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Vierling, Matt",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Castro, Willi",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Langford, Wyatt",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Naylor, Josh",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Calhoun, Willie",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Suzuki, Seiya",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Friedl, TJ",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Hoerner, Nico",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Velázquez, Nelson",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Mountcastle, Ryan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Benson, Will",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Crow-Armstrong, Pete",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Kim, Ha-Seong",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Happ, Ian",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"DeLuca, Jonny",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Matos, Luis",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Winn, Masyn",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Donovan, Brendan",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Tovar, Ezequiel",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Bregman, Alex",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Meyers, Jake",Strike,field_error,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Altuve, Jose",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Pérez, Wenceel",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Cowser, Colton",Ball,hit_by_pitch,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Ortiz, Joey",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Herrera, Iván",Ball,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Betts, Mookie",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Fraley, Jake",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Julks, Corey",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Murphy, Sean",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Chisholm Jr., Jazz",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Ramos, Heliot",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Gordon, Nick",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Crawford, J.P.",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Semien, Marcus",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Martinez, J.D.",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Estrada, Thairo",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Lindor, Francisco",Ball,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Dubón, Mauricio",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Chourio, Jackson",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Marte, Ketel",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Greene, Riley",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Heim, Jonah",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Herrera, Iván",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Crawford, J.P.",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Paredes, Isaac",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Kiner-Falefa, Isiah",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Langeliers, Shea",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Winker, Jesse",Strike,walk,FALSE,TRUE,FALSE,FALSE
2024-06-04,"Bohm, Alec",Ball,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-04,"Moniak, Mickey",Strike,force_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Wisely, Brett",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Renfroe, Hunter",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Goldschmidt, Paul",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Gelof, Zack",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Kwan, Steven",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Merrill, Jackson",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Duran, Jarren",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Garcia, Maikel",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Stanton, Giancarlo",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Pache, Cristian",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Cave, Jake",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Arenado, Nolan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Schuemann, Max",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Adames, Willy",Strike,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Castellanos, Nick",Strike,double,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Larnach, Trevor",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Arraez, Luis",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Fairchild, Stuart",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Volpe, Anthony",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Smith, Josh",Ball,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Heim, Jonah",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Abrams, CJ",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"De La Cruz, Bryan",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Anderson, Tim",Strike,single,TRUE,FALSE,FALSE,FALSE
2024-06-04,"Kepler, Max",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-04,"Harper, Bryce",Ball,intent_walk,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Stott, Bryson",Ball,intent_walk,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Ward, Taylor",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-04,"Schwarber, Kyle",Ball,strikeout,FALSE,FALSE,FALSE,TRUE
2024-06-03,"Ortiz, Joey",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-03,"Bauers, Jake",Ball,walk,FALSE,TRUE,FALSE,FALSE
2024-06-03,"Donovan, Brendan",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-03,"Hoskins, Rhys",Strike,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-03,"Arenado, Nolan",Strike,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-03,"Gorman, Nolan",Strike,home_run,TRUE,FALSE,TRUE,FALSE
2024-06-03,"Duran, Ezequiel",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-03,"Frelick, Sal",Ball,field_out,FALSE,FALSE,FALSE,FALSE
2024-06-03,"Goodman, Hunter",Ball,field_out,FALSE,FALSE,FALSE,FALSE
